PrimaryDI|deviceRecordStatus|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
258cd8b9-2f9d-464b-bf6c-1482a5fb5f8c|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-255|TRM-255|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-255 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
c3ceb91e-6e6d-49e4-a2e1-d383a257e340|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-240|TRM-240|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-240 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
b550029d-ec3f-471c-8e79-18b5660e60c2|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRM-195|TRM-195|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-195 Gel Round Moderate Txt||||||true||true||true|||true|MR Safe|true||true|
92085fd4-9ecd-486d-a90d-06f1c71a72d9|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-540|TRLP-540|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-540 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
fa206aa4-7d95-48d4-b737-57f579e0139e|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRLP-125|TRLP-125|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRLP-125 Gel Round Low Plus Txt||||||true||true||true|||true|MR Safe|true||true|
30d4fbb5-5f74-4c40-99d1-3482c885b127|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-410|TRL-410|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-410 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
2384b393-775d-47b1-8fc6-2ef1a1a2bc9a|Published|2018-02-28||In Commercial Distribution|Natrelle INSPIRA Breast Implants|TRL-350|TRL-350|Allergan, Inc.|1|NATRELLE INSPIRA Sty TRL-350 Gel Round Low Txt||||||true||true||true|||true|MR Safe|true||true|
a0b30e81-a5f5-45de-a2d2-3c645f1edce2|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-700|SRX-700|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-700 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
3048de6e-bc21-4de3-a2ba-693532a06755|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-650|SRX-650|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-650 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
f816b9bc-eb7c-45d0-a23e-4d60997899ae|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-580|SRX-580|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-580 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
0bd20d3d-3ce3-4843-a2cd-98b8e964cd56|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-445|SRX-445|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-445 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
d439518b-1035-4c2f-b7da-8b551061fc88|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-420|SRX-420|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-420 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
739df681-92b6-4ef8-bae8-e7def861e7ad|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRX-310|SRX-310|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRX-310 Gel Round Extra-Full||||||true||true||true|||true|MR Safe|true||true|
97c48be0-6446-4fd2-9692-6bf9e591b7be|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-450|SRF-450|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-450 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
73e2c685-7685-4455-aa7a-b015903c13be|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-385|SRF-385|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-385 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
33c46977-7bf3-40e9-833d-f847771e6564|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-345|SRF-345|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-345 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
937197eb-6e0a-4210-a929-10a70ca36de6|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-335|SRF-335|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-335 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
658cb444-737d-48a3-aa92-e6eeafeed850|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-295|SRF-295|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-295 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
325b9cf2-370b-4b38-8609-267fd3c8b8c7|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRF-220|SRF-220|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRF-220 Gel Round Full||||||true||true||true|||true|MR Safe|true||true|
6c2b3999-935e-45cb-9e6b-ac4bd5acf6f2|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-520|SRM-520|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-520 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
355adf0f-5413-4c34-80b1-1d6db37029dd|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-445|SRM-445|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-445 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
5d8550ec-6584-4917-91b8-98d1e1691d02|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-345|SRM-345|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-345 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
7e4059eb-7544-42f6-9ef7-dc35c1a4ec5e|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-295|SRM-295|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-295 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
37830e65-4789-4c89-bde4-dd5f988dd7b4|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-275|SRM-275|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-275 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
5da37da9-c583-40c1-a9d2-1b1284623d54|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRM-210|SRM-210|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRM-210 Gel Round Moderate||||||true||true||true|||true|MR Safe|true||true|
34e9c23e-fb91-471f-9c17-b50f7c85af71|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-400|SRLP-400|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-400 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
43fcd6ea-1e94-4dba-ba16-4d7a7d9ba52b|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-360|SRLP-360|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-360 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
bb078c5a-d081-460b-80d1-ff46ecd56ce8|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-320|SRLP-320|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-320 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
0e31141d-e0e1-4efb-9c6d-07f744f30cbb|Published|2015-05-12||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-280|SRLP-280|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-280 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
a5a909a9-97a5-470b-89c0-f4a8ba782c98|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-165|SRLP-165|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-165 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
088895d0-74c8-4208-b7ea-fd6e2395ab35|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRLP-125|SRLP-125|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRLP-125 Gel Round Low Plus||||||true||true||true|||true|MR Safe|true||true|
c578bd7f-93af-42a3-bb8b-41c726fad9d8|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-320|SRL-320|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-320 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
a4c2e240-b711-49e5-b805-eb24feb0fbab|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-290|SRL-290|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-290 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
e6984929-4a70-4e4e-a442-b3340d702a7c|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-260|SRL-260|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-260 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
c011c2b2-74e0-433c-95a7-bb1a4ca8b0a7|Published|2015-05-11||In Commercial Distribution|Natrelle INSPIRA Breast Implants|SRL-125|SRL-125|Allergan, Inc.|1|NATRELLE INSPIRA Sty SRL-125 Gel Round Low||||||true||true||true|||true|MR Safe|true||true|
99fea389-3d39-47bc-93ea-dd6a4b19d428|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410620|MX-410620|Allergan, Inc.|1|STYLE 410, MX, 620G||||||true||true||true|||true|MR Safe|true||true|
03c1a7a8-09ee-4d7e-b237-efc391facc4d|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410520|MX-410520|Allergan, Inc.|1|STYLE 410, MX, 520G||||||true||true||true|||true|MR Safe|true||true|
61d59139-c670-4fee-85ec-b1e0415782c8|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410290|MX-410290|Allergan, Inc.|1|STYLE 410, MX, 290G||||||true||true||true|||true|MR Safe|true||true|
f5356d4d-da0e-483b-9614-173a3fe672e3|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410255|MX-410255|Allergan, Inc.|1|STYLE 410, MX, 255G||||||true||true||true|||true|MR Safe|true||true|
8a1680e2-59db-44c7-9c95-84a93794f538|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410195|MX-410195|Allergan, Inc.|1|STYLE 410, MX, 195G||||||true||true||true|||true|MR Safe|true||true|
c47da346-4566-4d3f-9ac7-babb316af708|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MX-410165|MX-410165|Allergan, Inc.|1|STYLE 410, MX, 165G||||||true||true||true|||true|MR Safe|true||true|
ec5a4a83-e721-4d05-b040-f26d037393a6|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|ML-410170|ML-410170|Allergan, Inc.|1|STYLE 410, ML, 170G||||||true||true||true|||true|MR Safe|true||true|
cd798906-7956-46dd-91f3-378429bd1ede|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MF-410580|MF-410580|Allergan, Inc.|1|NATRELLE 410 STYLE MF 580CC||||||true||true||true|||true|MR Safe|true||true|
1f2e0d93-33a0-4544-beb9-a11318979207|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MF-410255|MF-410255|Allergan, Inc.|1|NATRELLE 410 STYLE MF 255CC||||||true||true||true|||true|MR Safe|true||true|
721fe770-d285-44ec-b753-a16c0ae3d12f|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|MF-410165|MF-410165|Allergan, Inc.|1|NATRELLE 410 STYLE MF 165CC||||||true||true||true|||true|MR Safe|true||true|
41c01394-b833-4a7c-9209-7de498863f6c|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LX-410405|LX-410405|Allergan, Inc.|1|STYLE 410, LX, 405G||||||true||true||true|||true|MR Safe|true||true|
17500919-97f6-46f1-83a5-a32a2027e37f|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LX-410225|LX-410225|Allergan, Inc.|1|STYLE 410, LX, 225G||||||true||true||true|||true|MR Safe|true||true|
b054dcfd-0b34-4c16-ab94-43c368d5ea71|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LX-410145|LX-410145|Allergan, Inc.|1|STYLE 410, LX, 145G||||||true||true||true|||true|MR Safe|true||true|
02014d4a-7cf9-462f-88fc-a970adc042a6|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LM-410320|LM-410320|Allergan, Inc.|1|STYLE 410, LM, 320G||||||true||true||true|||true|MR Safe|true||true|
9bfa9053-150d-44c8-b695-46b417413f69|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LM-410250|LM-410250|Allergan, Inc.|1|STYLE 410, LM, 250G||||||true||true||true|||true|MR Safe|true||true|
abdff92f-8474-4d12-82dc-6e2c5e7d7380|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410595|LF-410595|Allergan, Inc.|1|STYLE 410, LF, 595G||||||true||true||true|||true|MR Safe|true||true|
8fe94273-d434-440f-b9b5-ce7bf4e4a7ec|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410175|LF-410175|Allergan, Inc.|1|STYLE 410, LF, 175G||||||true||true||true|||true|MR Safe|true||true|
6601eec8-ea03-4eea-a3ec-ca098d4bd6f3|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|LF-410150|LF-410150|Allergan, Inc.|1|STYLE 410, LF, 150G||||||true||true||true|||true|MR Safe|true||true|
f53e307f-ece0-4038-b34c-868b0fb4abcd|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410560|FX-410560|Allergan, Inc.|1|STYLE 410, FX, 560 G||||||true||true||true|||true|MR Safe|true||true|
8c58e2b6-0d77-4d49-8260-bca89fd380af|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410360|FX-410360|Allergan, Inc.|1|STYLE 410, FX, 360 G||||||true||true||true|||true|MR Safe|true||true|
73093fb5-f8ad-4f72-9301-6a567175029d|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410315|FX-410315|Allergan, Inc.|1|STYLE 410, FX, 315 G||||||true||true||true|||true|MR Safe|true||true|
1086fd52-4339-493e-984d-554b7745a8dd|Published|2014-11-20||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FX-410280|FX-410280|Allergan, Inc.|1|STYLE 410, FX, 280 G||||||true||true||true|||true|MR Safe|true||true|
bf0cf157-70b3-4d9a-b6b4-c5a736348b72|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410270|FM-410270|Allergan, Inc.|1|NATRELLE 410 STYLE FM 270CC||||||true||true||true|||true|MR Safe|true||true|
8eb48e5e-52a0-431e-a95c-8f9a711313ce|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FM-410235|FM-410235|Allergan, Inc.|1|NATRELLE 410 STYLE FM 235CC||||||true||true||true|||true|MR Safe|true||true|
767d8d6a-35ab-4735-b9e7-8c92e549ebcd|Published|2015-09-10||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FL-410220|FL-410220|Allergan, Inc.|1|STYLE 410, FL, 220G||||||true||true||true|||true|MR Safe|true||true|
cb1ba862-198c-4d72-88be-926d7613f2e1|Published|2014-09-17||In Commercial Distribution|NATRELLE 410 Highly Cohesive Anatomically Shaped Silicone-Filled Breast Implants|FF-410185|FF-410185|Allergan, Inc.|1|NATRELLE 410 STYLE FF 185CC||||||true||true||true|||true|MR Safe|true||true|
3ea113e9-bcdb-49a0-8bd7-f5ce51acd614|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|120-550|120-550|Allergan, Inc.|1|NATRELLE Style 120-550 Gel BIOCELL High||||||true||true||true|||true|MR Safe|true||true|
31ccf9ed-f88d-46fe-b7bc-e25a68754dbf|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|120-440|120-440|Allergan, Inc.|1|NATRELLE Style 120-440 Gel BIOCELL High||||||true||true||true|||true|MR Safe|true||true|
d2113753-9e5d-4a92-8dfd-6a4cd9292e4f|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-666|115-666|Allergan, Inc.|1|NATRELLE St 115-666 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
bb5be541-55dc-48ff-bc29-7d3ef9cf79d6|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-547|115-547|Allergan, Inc.|1|NATRELLE St 115-547 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
cdd4afa3-56ae-44b3-8378-57836180ffab|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-253|115-253|Allergan, Inc.|1|NATRELLE St 115-253 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
a80912d6-a320-40f0-80ef-3718ff52c260|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|115-167|115-167|Allergan, Inc.|1|NATRELLE St 115-167 Gel BIOCELL Mod Plus||||||true||true||true|||true|MR Safe|true||true|
a78a485c-030a-4523-ad9e-69d2952a2e67|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-390|110-390|Allergan, Inc.|1|NATRELLE Style 110-390 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
55612cb6-3e85-467a-a4c6-e77fa127a917|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-360|110-360|Allergan, Inc.|1|NATRELLE Style 110-360 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
8f502f49-3ab3-44a0-a0cd-2b96f5f8dd00|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|110-180|110-180|Allergan, Inc.|1|NATRELLE Style 110-180 Gel BIOCELL Mod||||||true||true||true|||true|MR Safe|true||true|
8e6960aa-1a4e-4cc4-8354-308f10e6a891|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-600|45-600|Allergan, Inc.|1|NATRELLE Sty 45-600 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
ccec1ce2-1f13-47f8-b892-1ba5409b2725|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-550|45-550|Allergan, Inc.|1|NATRELLE Sty 45-550 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
179169d4-1388-4f8f-a1e4-f62c34ce8398|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-460|45-460|Allergan, Inc.|1|NATRELLE Sty 45-460 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
03b20875-e91c-4cff-9703-c6b78cff9ede|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-320|45-320|Allergan, Inc.|1|NATRELLE Sty 45-320 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
b46b45ee-6357-4be8-b806-786d6e0322bb|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-280|45-280|Allergan, Inc.|1|NATRELLE Sty 45-280 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
1cc4f6ed-2a5f-47e3-8933-7b29952ba64c|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|45-160|45-160|Allergan, Inc.|1|NATRELLE Sty 45-160 Gel Round Extra High||||||true||true||true|||true|MR Safe|true||true|
05959f9c-c196-4e04-b193-4a6b0d84c907|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-500|40-500|Allergan, Inc.|1|NATRELLE Style 40-500 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
769f3dfa-8601-466e-991b-c40cb8bac760|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-400|40-400|Allergan, Inc.|1|NATRELLE Style 40-400 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
79b2629c-deb7-4b5a-a305-68770a08c783|Published|2014-09-17||In Commercial Distribution|NATRELLE Silicone-Filled Breast Implants|40-340|40-340|Allergan, Inc.|1|NATRELLE Style 40-340 Gel Round Mod||||||true||true||true|||true|MR Safe|true||true|
